id,angle,latitude,longitude,prediction
1059,405,42.32995036290932,-83.03715833,0.039691877
105,225,42.334774681463486,-83.04569895,0.015788829
105,405,42.334774681463486,-83.04569895,0.033783317
1060,225,42.339209994672494,-83.0414148,0.1727344840764999
1060,45,42.339209994672494,-83.0414148,0.008014525
1061,225,42.33899519,-83.04107232,0.2245170474052429
1061,405,42.33899519,-83.04107232,0.001951411
1062,225,42.33878037664001,-83.04072985,0.2013958245515823
1062,405,42.33878037664001,-83.04072985,0.004321002
1063,225,42.338565572397854,-83.04038736,0.034128856
1063,405,42.338565572397854,-83.04038736,0.001003921
1065,-45,42.34050096670433,-83.04092497,0.022946581
1065,135,42.34050096670433,-83.04092497,0.00569521
1066,135,42.34054963,-83.04088883,0.004768225
1066,315,42.34054963,-83.04088883,0.017606732
1067,180,42.34042317,-83.03794753,0.8832229971885681
1067,360,42.34042317,-83.03794753,0.9739704728126526
1068,225,42.34024958179781,-83.04060915,0.018255927
1068,405,42.34024958179781,-83.04060915,0.004955031
106,225,42.33550684186631,-83.0453255,0.012540787
106,405,42.33550684186631,-83.0453255,0.0625889
1071,225,42.33921462693193,-83.06344587,0.005730524
1071,45,42.33921462693193,-83.06344587,0.014018863
1072,225,42.34197486670632,-83.03996603,0.007947049
1072,45,42.34197486670632,-83.03996603,0.015758131
1073,-45,42.34216633225702,-83.03966592,0.008769653
1073,135,42.34216633225702,-83.03966592,0.012116277
1074,135,42.342457672585255,-83.03945057,0.036580987
1074,315,42.342457672585255,-83.03945057,0.011450696
1075,135,42.34274481,-83.03922535,0.036430422
1075,315,42.34274481,-83.03922535,0.0445446
1076,270,42.34281520188732,-83.037556,0.9896538853645324
1076,90,42.34281520188732,-83.037556,0.020616015
1077,225,42.34337001087418,-83.03856837,0.007395925
1077,45,42.34337001087418,-83.03856837,0.047196068
1078,225,42.34327025036932,-83.0385032,0.009481271
1078,405,42.34327025036932,-83.0385032,0.045617957
107,225,42.33560999050159,-83.04557159,0.056076828
107,45,42.33560999050159,-83.04557159,0.1744352728128433
1080,135,42.336080184727166,-83.04455861,0.012505413
1080,315,42.336080184727166,-83.04455861,0.09886495
1081,225,42.342460418437255,-83.04293387,0.006245842
1081,45,42.342460418437255,-83.04293387,0.017580729
1083,0,42.33392230000668,-83.0418418,0.038872201
1083,180,42.33392230000668,-83.0418418,0.1588037312030792
1084,180,42.33394280000668,-83.0417875,0.035844028
1084,360,42.33394280000668,-83.0417875,0.026350742
1085,225,42.33385145897048,-83.04186229,0.4410859048366546
1085,45,42.33385145897048,-83.04186229,0.01231249
1086,225,42.33380112725402,-83.04182845,0.6139571070671082
1086,405,42.33380112725402,-83.04182845,0.010931531
1087,-45,42.33407317226784,-83.0414804,0.3404703736305237
1087,135,42.33407317226784,-83.0414804,0.1114320084452629
1088,135,42.334183036229874,-83.0412276,0.3260286152362823
1088,315,42.334183036229874,-83.0412276,0.929832637
1089,-45,42.3315616,-83.04028423,0.027675716
1089,135,42.3315616,-83.04028423,0.02774032
1090,135,42.33158150000629,-83.04023987,0.02774032
1090,315,42.33158150000629,-83.04023987,0.027675716
1091,225,42.33130955893071,-83.04017861,0.005251782
1091,45,42.33130955893071,-83.04017861,0.026006216
1092,225,42.33107551709824,-83.04003385,0.006134151
1092,405,42.33107551709824,-83.04003385,0.1396171152591705
1093,225,42.3297763,-83.03890117,0.016580634
1093,405,42.3297763,-83.03890117,0.011347375
1094,225,42.3299677,-83.03904413,0.002318276
1094,45,42.3299677,-83.03904413,0.010431433
1095,225,42.32946954718236,-83.03865551,0.015955776
1095,45,42.32946954718236,-83.03865551,0.017105494
1096,225,42.32935112370266,-83.0385594,0.012059834
1096,405,42.32935112370266,-83.0385594,0.031595096
1097,180,42.331504723181226,-83.06277628,0.007105603
1097,360,42.331504723181226,-83.06277628,0.00901796
1098,180,42.33140142819843,-83.0453189,0.620509684
1098,360,42.33140142819843,-83.0453189,0.048409503
1099,225,42.33309976246487,-83.06380858,0.00346757
1099,405,42.33309976246487,-83.06380858,0.001638857
10,225,42.33237448319849,-83.06238371,0.001437421
10,405,42.33237448319849,-83.06238371,0.004868286
1100,270,42.33160626746843,-83.04621704,0.066794224
1100,90,42.33160626746843,-83.04621704,0.022054113
1101,180,42.33289637762999,-83.06395606,0.012026713
1101,360,42.33289637762999,-83.06395606,0.005070286
1102,-90,42.33698361005472,-83.04897615,0.018879894
1102,90,42.33698361005472,-83.04897615,0.034782123
1103,180,42.33715672119349,-83.04901217,0.024668522
1103,360,42.33715672119349,-83.04901217,0.034320395
1104,0,42.33715513091126,-83.04918513,0.014817576
1104,180,42.33715513091126,-83.04918513,0.009156986
1105,0,42.33691367298565,-83.04859877,0.0071562
1105,180,42.33691367298565,-83.04859877,0.3368520140647888
1106,180,42.33691514597126,-83.04835483,0.4085181355476379
1106,360,42.33691514597126,-83.04835483,0.012892608
1107,-90,42.33186506459078,-83.04332122,0.023017956
1107,90,42.33186506459078,-83.04332122,0.012556209
1108,270,42.33208636784263,-83.0434001,0.034756936
1108,90,42.33208636784263,-83.0434001,0.012897159
1109,180,42.33171097091665,-83.04329346,0.030383673
1109,360,42.33171097091665,-83.04329346,0.02872329
110,-45,42.335803595129576,-83.04456441,0.1852853447198867
110,135,42.335803595129576,-83.04456441,0.1040912643074989
1110,0,42.331736113114175,-83.04338928,0.037755154
1110,180,42.331736113114175,-83.04338928,0.027654378
1111,225,42.33145640527209,-83.05755729,0.014935451
1111,405,42.33145640527209,-83.05755729,0.015707858
1112,225,42.33731666668208,-83.03684777,0.005560522
1112,45,42.33731666668208,-83.03684777,0.007939075
1113,-45,42.337421500175886,-83.03641718,0.021790287
1113,135,42.337421500175886,-83.03641718,0.006168601
1114,225,42.32976777,-83.0418544,0.015324944
1114,405,42.32976777,-83.0418544,0.005774021
1115,225,42.337645965701626,-83.03706657,0.009246418
1115,405,42.337645965701626,-83.03706657,0.008642315
1116,225,42.33794375,-83.03726518,0.006235197
1116,45,42.33794375,-83.03726518,0.004183229
1117,225,42.33870558454499,-83.03778302,0.009730919
1117,45,42.33870558454499,-83.03778302,0.018900888
1118,225,42.33867104713343,-83.0377602,0.009730919
1118,405,42.33867104713343,-83.0377602,0.018900888
1119,0,42.335389150141054,-83.06345277,0.3197726607322693
1119,180,42.335389150141054,-83.06345277,0.005456492
111,135,42.33112873812152,-83.03701864,0.8508418202400208
111,315,42.33112873812152,-83.03701864,0.020136539
1120,180,42.33545906673631,-83.0630137,0.001394185
1120,360,42.33545906673631,-83.0630137,0.05341085
1121,180,42.33552150723968,-83.06257256,0.00329367
1121,360,42.33552150723968,-83.06257256,0.004040418
1122,180,42.33557886984232,-83.0621303,0.002530028
1122,360,42.33557886984232,-83.0621303,0.008756238
1123,180,42.335623074996505,-83.06168515,0.017687701
1123,360,42.335623074996505,-83.06168515,0.002276422
1124,180,42.33566807954694,-83.06124013,0.007075692
1124,360,42.33566807954694,-83.06124013,0.002169736
1125,180,42.33581357810507,-83.06036596,0.004744162
1125,360,42.33581357810507,-83.06036596,0.003268678
1126,0,42.33078493468596,-83.0391786,0.008113062
1126,180,42.33078493468596,-83.0391786,0.010117089
1127,180,42.330820671746416,-83.03908915,0.017861249
1127,360,42.330820671746416,-83.03908915,0.008499842
1128,135,42.33059371252254,-83.04046721,0.023979897
1128,315,42.33059371252254,-83.04046721,0.9676441550254822
1129,-45,42.33047152480773,-83.04074601,0.9781558513641356
1129,135,42.33047152480773,-83.04074601,0.019235926
112,135,42.33129635,-83.03663091,0.9859933853149414
112,315,42.33129635,-83.03663091,0.089622878
1130,225,42.33999203,-83.0643462,0.015619626
1130,45,42.33999203,-83.0643462,0.01728585
1131,225,42.33995436668923,-83.0643235,0.004485714
1131,405,42.33995436668923,-83.0643235,0.012732787
1132,0,42.32492971126084,-83.05576477,0.011522744
1132,180,42.32492971126084,-83.05576477,0.006674458
1135,0,42.33228720000444,-83.05782637,0.01613648
1135,180,42.33228720000444,-83.05782637,0.016670072
1136,180,42.33230390000444,-83.05777583,0.007358484
1136,360,42.33230390000444,-83.05777583,0.00695395
1137,270,42.33207532947333,-83.05779872,0.007730653
1137,90,42.33207532947333,-83.05779872,0.002934034
1138,-90,42.33186649511806,-83.05777975,0.057834834
1138,90,42.33186649511806,-83.05777975,0.001159202
1139,180,42.33220774985831,-83.05809771,0.012894192
1139,360,42.33220774985831,-83.05809771,0.007764437
113,225,42.33643149902184,-83.0436059,0.9713826775550842
113,405,42.33643149902184,-83.0436059,0.9307242035865784
1140,0,42.32536232285041,-83.05468402,0.023710158
1140,180,42.32536232285041,-83.05468402,0.002071113
1142,0,42.33534251705262,-83.05897463,0.003417497
1142,180,42.33534251705262,-83.05897463,0.005070964
1143,180,42.335468771398645,-83.05855921,0.003479198
1143,360,42.335468771398645,-83.05855921,0.005201173
1144,180,42.33559502549121,-83.05814379,0.005247648
1144,360,42.33559502549121,-83.05814379,0.011025127
1147,225,42.32683756646206,-83.04664954,0.026414003
1147,405,42.32683756646206,-83.04664954,0.018565746
1148,225,42.32713197630853,-83.04678136,0.010499668
1148,45,42.32713197630853,-83.04678136,0.004122461
1149,0,42.32600189839872,-83.05258071,0.00081326
1149,180,42.32600189839872,-83.05258071,0.001494816
114,-45,42.33773375026596,-83.04308031,0.025115501
114,135,42.33773375026596,-83.04308031,0.034911096
1150,135,42.32956773466604,-83.03768768,0.056749571
1150,315,42.32956773466604,-83.03768768,0.034899857
1151,-45,42.33642040001176,-83.04959087,0.004792076
1151,135,42.33642040001176,-83.04959087,0.038600367
1152,135,42.33644760001176,-83.04956543,0.1084485277533531
1152,315,42.33644760001176,-83.04956543,0.003279669
1153,225,42.33623101943516,-83.04922444,0.4347315728664398
1153,45,42.33623101943516,-83.04922444,0.07212884
1154,225,42.336065644011214,-83.04883496,0.4702264368534088
1154,405,42.336065644011214,-83.04883496,0.3249480128288269
1155,135,42.33562947410452,-83.04835818,0.8376989960670471
1155,315,42.33562947410452,-83.04835818,0.061555766
1156,135,42.32787191886528,-83.045825,0.020790517
1156,315,42.32787191886528,-83.045825,0.034060396
1157,-45,42.33269271172329,-83.04572785,0.864418089
1157,135,42.33269271172329,-83.04572785,0.3708437085151672
1158,135,42.33281328659888,-83.04563241,0.051734533
1158,315,42.33281328659888,-83.04563241,0.1175408214330673
1159,225,42.332572960635865,-83.04598285,0.2014986723661422
1159,45,42.332572960635865,-83.04598285,0.015116673
115,135,42.33797049964059,-83.04289403,0.055539772
115,315,42.33797049964059,-83.04289403,0.004400167
1160,225,42.33253305493437,-83.04590757,0.098084174
1160,405,42.33253305493437,-83.04590757,0.5037038922309875
1161,-45,42.33221617298846,-83.04610125,0.094796866
1161,135,42.33221617298846,-83.04610125,0.096790642
1162,135,42.33239414,-83.04596223,0.9209979772567748
1162,315,42.33239414,-83.04596223,0.985300362
1163,270,42.33238003352652,-83.04970739,0.2691697478294372
1163,90,42.33238003352652,-83.04970739,0.4832245111465454
1164,-90,42.33224806681799,-83.04970677,0.6742258667945862
1164,90,42.33224806681799,-83.04970677,0.1249779909849166
1165,135,42.33418548,-83.04600143,0.06490846
1165,315,42.33418548,-83.04600143,0.098850667
1166,-45,42.33407124949203,-83.04609204,0.067373209
1166,135,42.33407124949203,-83.04609204,0.064000219
1167,-45,42.33439066,-83.04074457,0.7902196049690247
1167,135,42.33439066,-83.04074457,0.8519210815429688
1168,135,42.33448842465389,-83.04051434,0.163220003
1168,315,42.33448842465389,-83.04051434,0.8967975974082947
1169,225,42.33391226666711,-83.04190283,0.1816805452108383
1169,45,42.33391226666711,-83.04190283,0.009855954
116,225,42.33825883337491,-83.0427345,0.069340482
116,405,42.33825883337491,-83.0427345,0.019548796
1170,225,42.333907033333766,-83.04189947,0.1816805452108383
1170,405,42.333907033333766,-83.04189947,0.009855954
1171,135,42.33426300665853,-83.04147966,0.096476376
1171,315,42.33426300665853,-83.04147966,0.8315461277961731
1172,-45,42.334154513129896,-83.04173443,0.2300097048282623
1172,135,42.334154513129896,-83.04173443,0.1037689372897148
1173,135,42.334205450026666,-83.04143376,0.096476376
1173,315,42.334205450026666,-83.04143376,0.8315461277961731
1174,-45,42.334084543241566,-83.04171181,0.2300097048282623
1174,135,42.334084543241566,-83.04171181,0.1037689372897148
1175,135,42.33440010000326,-83.04115777,0.040571574
1175,315,42.33440010000326,-83.04115777,0.7147122621536255
1176,-45,42.33438580000325,-83.04119133,0.065345317
1176,135,42.33438580000325,-83.04119133,0.080411859
1177,225,42.33433709984689,-83.04117398,0.058338661
1177,45,42.33433709984689,-83.04117398,0.092046827
1178,225,42.33428240792095,-83.04109398,0.2132609337568283
1178,405,42.33428240792095,-83.04109398,0.6650374531745911
1179,180,42.330442168679006,-83.04242755,0.016042756
1179,360,42.330442168679006,-83.04242755,0.28993836
117,225,42.338309966708245,-83.0427602,0.1353174597024917
117,45,42.338309966708245,-83.0427602,0.030392658
1180,0,42.33040205296736,-83.04252497,0.023241537
1180,180,42.33040205296736,-83.04252497,0.018374575
1182,225,42.33028463148703,-83.0424977,0.007357589
1182,45,42.33028463148703,-83.0424977,0.006179347
1183,225,42.330256184508016,-83.04247641,0.3902579843997955
1183,405,42.330256184508016,-83.04247641,0.016640773
1184,225,42.33093930015583,-83.04300397,0.9914438128471376
1184,45,42.33093930015583,-83.04300397,0.02194323
1185,225,42.33084030015581,-83.04292643,0.9645729064941406
1185,405,42.33084030015581,-83.04292643,0.079002738
1186,225,42.33033570001133,-83.04229173,0.009309051
1186,405,42.33033570001133,-83.04229173,0.9660115838050842
1187,225,42.33036240001133,-83.04231207,0.017922616
1187,45,42.33036240001133,-83.04231207,0.8607699871063232
1188,-45,42.33069559338542,-83.0427487,0.8028003573417664
1188,135,42.33069559338542,-83.0427487,0.009680698
1189,135,42.33074246716062,-83.04265753,0.026955863
1189,315,42.33074246716062,-83.04265753,0.2788999378681183
118,-45,42.33849561959772,-83.04248514,0.007028432
118,135,42.33849561959772,-83.04248514,0.013858728
1190,225,42.33066927934934,-83.04279296,0.2102085202932357
1190,45,42.33066927934934,-83.04279296,0.017959127
1191,225,42.33059708404584,-83.04273744,0.1274892538785934
1191,405,42.33059708404584,-83.04273744,0.017400978
1192,-45,42.330166375611824,-83.042353,0.043419074
1192,135,42.330166375611824,-83.042353,0.071465679
1193,135,42.33021243701024,-83.04225071,0.3338148
1193,315,42.33021243701024,-83.04225071,0.067244925
1194,225,42.33010541005135,-83.0423612,0.2103666514158249
1194,45,42.33010541005135,-83.0423612,0.014679752
1195,225,42.336090997072525,-83.04484427,0.5378379821777344
1195,45,42.336090997072525,-83.04484427,0.057234485
1196,0,42.33601023355716,-83.04414311,0.050226249
1196,180,42.33601023355716,-83.04414311,0.1130086928606033
1197,180,42.33614155235401,-83.04381919,0.1626684367656707
1197,360,42.33614155235401,-83.04381919,0.9565855860710144
1199,225,42.33092400013958,-83.04274607,0.058909118
1199,405,42.33092400013958,-83.04274607,0.7666228413581848
119,135,42.33878302982558,-83.04226029,0.019002955
119,315,42.33878302982558,-83.04226029,0.00479283
11,225,42.33212092173143,-83.06209689,0.001689321
11,405,42.33212092173143,-83.06209689,0.005151019
1200,225,42.33101770013958,-83.04281903,0.097467832
1200,45,42.33101770013958,-83.04281903,0.6266837120056152
1201,-45,42.33363066926869,-83.04658579,0.016952792
1201,135,42.33363066926869,-83.04658579,0.076831229
1202,180,42.33140394,-83.04357769,0.8590356707572937
1202,360,42.33140394,-83.04357769,0.091898896
1203,135,42.332118775819296,-83.03701366,0.001455972
1203,315,42.332118775819296,-83.03701366,0.7209916710853577
1204,-45,42.33195094924948,-83.03740122,0.930224359
1204,135,42.33195094924948,-83.03740122,0.008949239
1205,-45,42.33178362873098,-83.03778918,0.9884232878684998
1205,135,42.33178362873098,-83.03778918,0.002628376
1206,-45,42.33192459033919,-83.03587757,0.004751686
1206,135,42.33192459033919,-83.03587757,0.006338435
1207,135,42.332052981994615,-83.03576671,0.009783904
1207,315,42.332052981994615,-83.03576671,0.00872585
1208,225,42.33255603572125,-83.0578598,0.00506258
1208,405,42.33255603572125,-83.0578598,0.005941335
1209,225,42.33279176830239,-83.05799335,0.4243412613868713
1209,45,42.33279176830239,-83.05799335,0.005515171
120,135,42.33907024864274,-83.042035,0.076397389
120,315,42.33907024864274,-83.042035,0.004905767
1210,135,42.32866605898752,-83.04506549,0.022301411
1210,315,42.32866605898752,-83.04506549,0.019127827
1211,0,42.3346655,-83.05105737,0.015161755
1211,180,42.3346655,-83.05105737,0.013052442
1212,135,42.32858606,-83.04500026,0.075868994
1212,315,42.32858606,-83.04500026,0.03982386
1213,-45,42.32845903399905,-83.04524104,0.088588923
1213,135,42.32845903399905,-83.04524104,0.040058214
1214,0,42.33587789695972,-83.05061554,0.013703764
1214,180,42.33587789695972,-83.05061554,0.9871751666069032
1215,270,42.33710525755475,-83.04694603,0.017806992
1215,90,42.33710525755475,-83.04694603,0.015038433
1217,0,42.33692389844331,-83.0473635,0.027597528
1217,180,42.33692389844331,-83.0473635,0.60573864
1218,180,42.336927496886425,-83.0472316,0.7848995327949524
1218,360,42.336927496886425,-83.0472316,0.015179595
121,225,42.33255909287933,-83.04753775,0.3340077996253967
121,405,42.33255909287933,-83.04753775,0.04892857
1220,0,42.33691720262037,-83.04800993,0.008124124
1220,180,42.33691720262037,-83.04800993,0.054015994
1221,180,42.33691778920457,-83.04790897,0.1554508805274963
1221,360,42.33691778920457,-83.04790897,0.020026626
1224,225,42.33829619581268,-83.04013511,0.5358992218971252
1224,405,42.33829619581268,-83.04013511,0.001044477
1225,-90,42.33698331631005,-83.04765577,0.022183659
1225,90,42.33698331631005,-83.04765577,0.008562743
1226,135,42.34000319357792,-83.04131294,0.003895605
1226,315,42.34000319357792,-83.04131294,0.066402048
1227,0,42.33717786344069,-83.04652929,0.006021966
1227,180,42.33717786344069,-83.04652929,0.009847505
1228,180,42.337172366666685,-83.04722093,0.014646729
1228,360,42.337172366666685,-83.04722093,0.4166536033153534
1229,0,42.33717113333336,-83.04736217,0.7894924879074097
1229,180,42.33717113333336,-83.04736217,0.011330547
122,180,42.34047436667441,-83.0410156,0.012142491
122,360,42.34047436667441,-83.0410156,0.020525267
1230,225,42.33709803335769,-83.0466097,0.017680069
1230,405,42.33709803335769,-83.0466097,0.092283085
1231,225,42.34062140000849,-83.04090413,0.013601202
1231,405,42.34062140000849,-83.04090413,0.010555618
1232,-45,42.33711058421478,-83.04647566,0.011837672
1232,135,42.33711058421478,-83.04647566,0.014176984
1233,-45,42.340772567234666,-83.04072547,0.031242613
1233,135,42.340772567234666,-83.04072547,0.011489039
1235,225,42.329812181224455,-83.05607489,0.011932899
1235,405,42.329812181224455,-83.05607489,0.8467020988464355
1236,225,42.330001999801496,-83.05622841,0.019819178
1236,45,42.330001999801496,-83.05622841,0.2290294766426086
1238,0,42.33029568826655,-83.05658335,0.037573498
1238,180,42.33029568826655,-83.05658335,0.016940592
1239,180,42.33033656905248,-83.05647029,0.014958871
1239,360,42.33033656905248,-83.05647029,0.008540954
123,225,42.333525708246526,-83.04829552,0.119056612
123,45,42.333525708246526,-83.04829552,0.014698628
1241,225,42.330631379611646,-83.0567192,0.01328402
1241,405,42.330631379611646,-83.0567192,0.047436927
1242,225,42.33082743030496,-83.05687239,0.021217074
1242,45,42.33082743030496,-83.05687239,0.03366759
1243,180,42.33613030781755,-83.04462178,0.02459478
1243,360,42.33613030781755,-83.04462178,0.063305184
1244,225,42.329361394941245,-83.05562322,0.004791738
1244,45,42.329361394941245,-83.05562322,0.057789922
1246,225,42.32973953165804,-83.05623374,0.092470258
1246,45,42.32973953165804,-83.05623374,0.037789039
1247,225,42.336428446114674,-83.04507684,0.8560490608215332
1247,405,42.336428446114674,-83.04507684,0.772230864
1249,225,42.33066703375867,-83.0569496,0.06023534
1249,45,42.33066703375867,-83.0569496,0.010858569
124,-45,42.33994561485179,-83.04157873,0.010698153
124,135,42.33994561485179,-83.04157873,0.006439552
1250,225,42.33050346709201,-83.0568237,0.01476922
1250,405,42.33050346709201,-83.0568237,0.007364138
1251,225,42.33044923333885,-83.05647093,0.008279045
1251,405,42.33044923333885,-83.05647093,0.023919325
1252,225,42.33046786667219,-83.05648547,0.007047476
1252,45,42.33046786667219,-83.05648547,0.016333079
1253,-45,42.32898725863383,-83.05555526,0.016567636
1253,135,42.32898725863383,-83.05555526,0.053478949
1254,135,42.32903083156773,-83.0554512,0.646615207
1254,315,42.32903083156773,-83.0554512,0.098499455
1255,225,42.32884437691186,-83.05550347,0.023703845
1255,45,42.32884437691186,-83.05550347,0.096716501
1256,225,42.32870834590351,-83.05527756,0.059803806
1256,405,42.32870834590351,-83.05527756,0.1820559352636337
1258,225,42.32889994673812,-83.04423295,0.026932666
1258,45,42.32889994673812,-83.04423295,0.057561062
1259,225,42.32876274575528,-83.04413579,0.010847767
1259,405,42.32876274575528,-83.04413579,0.009222656
125,135,42.34061790003928,-83.0410462,0.007537364
125,315,42.34061790003928,-83.0410462,0.033486001
1260,180,42.34238414569743,-83.04848789,0.010048341
